432.807	590.598	171.589	19.4819	2015/12/18 18:45:11	11.0459	1845	34	432.732	589.985
1954.04	2752.52	189.835	6.95313	2015/12/18 18:45:11	11.7188	1845	34	1952.29	2750.03
2268.42	2668.1	189.077	4.40524	2015/12/18 18:45:11	11.099	1845	34	2266.45	2665.38
2270.82	2677.21	189.15	4.38443	2015/12/18 18:45:11	11.1613	1845	34	2268.84	2674.47
2274.77	2692	189.269	4.3503	2015/12/18 18:45:11	11.4527	1845	34	2272.75	2689.23
2353	720.495	173.048	3.76788	2015/12/18 18:45:11	12.17	1845	34	2352.57	719.494
1425.66	2668.66	189.282	11.2954	2015/12/18 18:45:28	11.9137	1846	34	1424.43	2666.73
2350.42	730.631	173.13	3.78977	2015/12/18 18:45:28	11.7916	1846	34	2349.98	729.617
2349.85	718.342	173.029	3.79358	2015/12/18 18:46:03	12.2504	1848	34	2349.41	717.285
1055.97	2235.53	185.74	14.4391	2015/12/18 18:46:58	11.6347	1851	34	1055.2	2234.28
2596.98	1488.6	179.377	1.79711	2015/12/18 18:46:58	11.2348	1851	34	2596	1487.08
1019.31	2247.35	185.846	14.7377	2015/12/18 18:47:34	11.8075	1853	34	1018.54	2246.13
2400	1052.01	175.777	3.40179	2015/12/18 18:47:34	11.6948	1853	34	2399.37	1050.97
827.961	313.634	169.345	16.1811	2015/12/18 18:47:52	11.1148	1854	34	827.878	313.139
2356.87	724.501	173.082	3.73675	2015/12/18 18:47:52	12.224	1854	34	2356.41	723.615
488.483	704.469	172.582	19.0673	2015/12/18 18:49:39	11.5364	1860	34	488.329	703.945
873.638	2294.71	186.277	15.921	2015/12/18 18:49:39	11.6756	1860	34	872.87	2293.55
1790	1802.07	182.001	8.43239	2015/12/18 18:49:39	11.6323	1860	34	1789.19	1800.86
1566.02	2202.6	185.378	10.2416	2015/12/18 18:50:14	10.3114	1862	34	1565.04	2201.17
589.124	2234.11	185.816	18.26	2015/12/18 18:50:31	6.13899	1863	34	588.465	2233.05
833.227	1005.01	175.22	16.3215	2015/12/18 18:50:49	11.226	1864	34	832.905	1004.31
834	1009.61	175.259	16.3159	2015/12/18 18:50:49	11.3405	1864	34	833.677	1008.91
778.793	2326.33	186.565	16.6882	2015/12/18 18:51:07	11.4646	1865	34	778.025	2325.11
744.196	2337.61	186.668	16.9675	2015/12/18 18:51:43	11.7673	1867	34	743.432	2336.37
621.948	373.477	169.788	17.8746	2015/12/18 18:52:17	6.0781	1869	34	621.888	372.901
1754.74	2284.7	186.03	8.67261	2015/12/18 18:52:35	11.8147	1870	34	1753.55	2282.9
2143.96	2278	185.912	5.47184	2015/12/18 18:52:35	11.8787	1870	34	2142.48	2275.88
652.487	2368.55	186.952	17.7057	2015/12/18 18:53:10	11.7065	1872	34	651.73	2367.19
2314	313.005	169.72	4.04508	2015/12/18 18:53:29	9.50326	1873	34	2313.66	312.09
2320.55	318.105	169.763	3.9925	2015/12/18 18:53:29	9.53646	1873	34	2320.21	317.187
2332.09	326.867	169.836	3.89987	2015/12/18 18:53:29	9.58936	1873	34	2331.74	325.944
2347.63	338.702	169.935	3.77505	2015/12/18 18:53:29	9.78466	1873	34	2347.27	337.771
606.992	2384	187.094	18.0709	2015/12/18 18:53:47	11.6551	1874	34	606.245	2382.6
2394.33	374.344	170.234	3.39969	2015/12/18 18:53:47	9.49634	1874	34	2393.95	373.368
2409.14	385.634	170.328	3.28059	2015/12/18 18:53:47	9.66094	1874	34	2408.75	384.65
2347.66	715.682	173.007	3.81176	2015/12/18 18:54:04	12.2807	1875	34	2347.16	714.598
2354.79	721.606	173.056	3.7539	2015/12/18 18:54:04	12.2819	1875	34	2354.29	720.517
2471.9	433.634	170.73	2.77562	2015/12/18 18:54:04	9.72193	1875	34	2471.48	432.629
2492.46	449.298	170.86	2.61015	2015/12/18 18:54:04	9.61423	1875	34	2492.02	448.281
2733.23	598.721	172.112	0.668999	2015/12/18 18:54:04	11.1636	1875	34	2732.64	597.552
573.321	2395.33	187.199	18.3408	2015/12/18 18:54:22	11.7919	1876	34	572.576	2393.96
1989.35	2241.31	185.633	6.74651	2015/12/18 18:54:22	12.0081	1876	34	1988.02	2239.33
2557.32	498.951	171.275	2.08785	2015/12/18 18:54:22	9.53416	1876	34	2556.84	497.906
305.516	2649	189.449	20.4055	2015/12/18 18:54:39	9.79086	1877	34	304.711	2647.59
311.959	2650.49	189.459	20.3531	2015/12/18 18:54:39	9.74946	1877	34	311.151	2649.08
324.035	2653.44	189.48	20.2548	2015/12/18 18:54:39	9.76936	1877	34	323.22	2652.02
330.527	2655	189.491	20.202	2015/12/18 18:54:39	9.76476	1877	34	329.708	2653.58
336.952	2656.42	189.501	20.1498	2015/12/18 18:54:39	9.76966	1877	34	336.13	2655
393.01	2670	189.598	19.6929	2015/12/18 18:54:56	10.2922	1878	34	392.194	2668.56
402.465	2672.32	189.614	19.6159	2015/12/18 18:54:56	10.1949	1878	34	401.643	2670.88
414.009	2675.19	189.635	19.5217	2015/12/18 18:54:56	10.1236	1878	34	413.18	2673.74
421.47	2677	189.647	19.4609	2015/12/18 18:54:56	10.2197	1878	34	420.636	2675.55
429.982	2679	189.661	19.3915	2015/12/18 18:54:56	10.3624	1878	34	429.143	2677.54
435.965	2680.49	189.672	19.3427	2015/12/18 18:54:56	10.3117	1878	34	435.122	2679.03
539.517	2406.52	187.304	18.6114	2015/12/18 18:54:56	11.6623	1878	34	538.778	2405.22
2697.02	606.02	172.166	0.962333	2015/12/18 18:54:56	9.989	1878	34	2696.45	604.957
489.996	2694	189.769	18.9017	2015/12/18 18:55:13	10.5859	1879	34	489.105	2692.54
501.009	2696.51	189.786	18.8118	2015/12/18 18:55:13	10.5014	1879	34	500.112	2695.04
518.735	2700.92	189.818	18.667	2015/12/18 18:55:13	10.6041	1879	34	517.828	2699.44
2745.99	643.496	172.478	0.567836	2015/12/18 18:55:13	9.95059	1879	34	2745.38	642.42
492.473	799.033	173.396	19.0607	2015/12/18 18:55:31	11.3752	1880	34	492.281	798.397
506.687	2417.71	187.409	18.8739	2015/12/18 18:55:31	11.7176	1880	34	505.936	2416.46
590.987	2719.28	189.949	18.076	2015/12/18 18:55:31	10.3639	1880	34	590.034	2717.78
606.256	2723.09	189.976	17.951	2015/12/18 18:55:31	10.5016	1880	34	605.293	2721.58
619.409	2726.51	190.001	17.8433	2015/12/18 18:55:31	10.2077	1880	34	618.438	2724.99
2310.83	2442.01	187.229	4.08916	2015/12/18 18:55:31	10.5283	1880	34	2308.95	2439.51
675.482	2741	190.104	17.3841	2015/12/18 18:55:49	10.1744	1881	34	674.449	2739.45
701.959	2747.66	190.152	17.1671	2015/12/18 18:55:49	10.1472	1881	34	700.908	2746.09
713.75	2750.85	190.174	17.0703	2015/12/18 18:55:49	10.0823	1881	34	712.69	2749.27
1551.68	1680.32	180.991	10.4138	2015/12/18 18:55:49	11.8915	1881	34	1550.98	1679.21
2033.33	1021.67	175.492	6.41523	2015/12/18 18:55:49	11.6752	1881	34	2032.79	1020.72
1641	815.906	173.731	9.63334	2015/12/18 18:56:06	11.7114	1882	34	1640.62	815.102
349	709.483	172.596	20.1962	2015/12/18 18:57:55	11.7421	1888	34	348.895	708.973
2349.31	715.344	173.006	3.79821	2015/12/18 18:57:55	12.3626	1888	34	2348.81	714.461
2445	1407.27	178.706	3.04072	2015/12/18 18:59:23	11.4383	1893	34	2444.06	1405.86
2436.34	2304.08	186.081	3.07911	2015/12/18 18:59:40	11.5216	1894	34	2434.47	2301.54
2443.33	2317.01	186.186	3.02117	2015/12/18 18:59:40	11.398	1894	34	2441.43	2314.44
2447.12	1415.77	178.775	3.02327	2015/12/18 18:59:40	8.84458	1894	34	2446.19	1414.28
2448.28	2326.55	186.263	2.98015	2015/12/18 18:59:40	11.403	1894	34	2446.36	2323.95
2464	2355.32	186.495	2.84992	2015/12/18 18:59:40	11.6087	1894	34	2462.02	2352.65
2486.49	2397	186.831	2.66367	2015/12/18 18:59:40	11.6443	1894	34	2484.43	2394.23
2121.95	895.912	174.459	5.67631	2015/12/18 18:59:57	11.3681	1895	34	2121.46	894.897
2447.64	1423.21	178.837	3.01896	2015/12/18 18:59:57	10.7677	1895	34	2446.71	1421.73
1045.56	683.528	172.516	14.5149	2015/12/18 19:00:49	11.7274	1898	34	1045.3	682.668
496.672	894.322	174.218	19.0494	2015/12/18 19:01:23	11.9118	1900	34	496.435	893.479
1846.67	938.83	174.781	7.94912	2015/12/18 19:01:23	11.537	1900	34	1846.2	937.736
2354.88	728.634	173.114	3.75375	2015/12/18 19:01:23	12.0023	1900	34	2354.36	727.484
496.535	898.517	174.254	19.0514	2015/12/18 19:01:41	11.5403	1901	34	496.299	897.65
1019.83	2376.53	186.936	14.7027	2015/12/18 19:01:59	11.2017	1902	34	1018.87	2374.88
1745.79	1407.02	178.69	8.80917	2015/12/18 19:03:27	11.602	1907	34	1745.12	1405.89
1017.81	301.902	169.302	14.6317	2015/12/18 19:03:44	11.2452	1908	34	1017.67	301.28
2321.83	2420.88	187.054	4.00283	2015/12/18 19:04:39	10.5758	1911	34	2319.83	2418.32
2326.59	2421.07	187.054	3.96399	2015/12/18 19:04:39	10.9045	1911	34	2324.58	2418.5
1019	672.056	172.4	14.7303	2015/12/18 19:06:47	11.7738	1912	34	1018.68	669.527
2530.49	322.434	169.827	2.29018	2015/12/18 19:06:47	11.3974	1912	34	2530.06	319.658
2693.16	1477.38	179.269	1.0151	2015/12/18 19:06:47	10.7578	1912	34	2691.94	1473.82
